,sample_type,theta,cutp,cutn,seed_num,mes,stress_mean,sample_num
1053,cut_second,-1.5707963267899998,1,-1,692,5.34792956837,17862682.9756,526.0
1054,cut_first,0.0,1,-1,749,5.47568384939,14951761.482,527.0
1055,cut_second,-1.5707963267899998,1,-1,749,6.2924338428299995,14951761.482,527.0
1056,cut_first,0.0,1,-1,2,8.989662905689999,13962691.1557,528.0
1057,cut_second,-1.5707963267899998,1,-1,2,7.94219155834,13962691.1557,528.0
1058,cut_first,0.0,1,-1,664,7.119134891060001,7660607.128380001,529.0
1059,cut_second,-1.5707963267899998,1,-1,664,5.2571418128800005,7660607.128380001,529.0
1060,cut_first,0.0,1,-1,366,2.57142703259,16139709.932,530.0
1061,cut_second,-1.5707963267899998,1,-1,366,4.74491005545,16139709.932,530.0
1062,cut_first,0.0,1,-1,252,5.7317956830800005,17404690.5879,531.0
1063,cut_second,-1.5707963267899998,1,-1,252,5.0343305453300005,17404690.5879,531.0
1064,cut_first,0.0,1,-1,891,0.848962522424,-1605031.35943,532.0
1065,cut_second,-1.5707963267899998,1,-1,891,2.60096635566,-1605031.35943,532.0
1066,cut_first,0.0,1,-1,849,1.2733878884799998,1086242.2240600002,533.0
1067,cut_second,-1.5707963267899998,1,-1,849,2.76657967142,1086242.2240600002,533.0
1068,cut_first,0.0,1,-1,524,3.45766201148,5337838.64444,534.0
1069,cut_second,-1.5707963267899998,1,-1,524,1.9862568707,5337838.64444,534.0
1070,cut_first,0.0,1,-1,923,5.12834097168,6313597.37174,535.0
1071,cut_second,-1.5707963267899998,1,-1,923,5.52729226604,6313597.37174,535.0
1072,cut_first,0.0,1,-1,806,10.543222018,21830078.5935,536.0
1073,cut_second,-1.5707963267899998,1,-1,806,9.44866363207,21830078.5935,536.0
1074,cut_first,0.0,1,-1,994,11.0895276642,30727089.8491,537.0
1075,cut_second,-1.5707963267899998,1,-1,994,11.9717882566,30727089.8491,537.0
1076,cut_first,0.0,1,-1,383,0.287444675028,5663300.08361,538.0
1077,cut_second,-1.5707963267899998,1,-1,383,1.4010845791100002,5663300.08361,538.0
1078,cut_first,0.0,1,-1,853,5.26559459065,13676318.1695,539.0
1079,cut_second,-1.5707963267899998,1,-1,853,5.4482109562400005,13676318.1695,539.0
1080,cut_first,0.0,1,-1,203,4.6183954509,14529192.6747,540.0
1081,cut_second,-1.5707963267899998,1,-1,203,4.24633455334,14529192.6747,540.0
1082,cut_first,0.0,1,-1,599,6.18716023452,9213916.85653,541.0
1083,cut_second,-1.5707963267899998,1,-1,599,7.042196855680001,9213916.85653,541.0
1084,cut_first,0.0,1,-1,200,0.976221734869,5178975.95995,542.0
1085,cut_second,-1.5707963267899998,1,-1,200,1.91667030528,5178975.95995,542.0
1086,cut_first,0.0,1,-1,502,6.07310814051,17582396.6852,543.0
1087,cut_second,-1.5707963267899998,1,-1,502,7.35380785251,17582396.6852,543.0
1088,cut_first,0.0,1,-1,962,6.05357279793,9025337.83261,544.0
1089,cut_second,-1.5707963267899998,1,-1,962,3.62660130873,9025337.83261,544.0
1090,cut_first,0.0,1,-1,245,4.863567989690001,15525381.6436,545.0
1091,cut_second,-1.5707963267899998,1,-1,245,5.895592972919999,15525381.6436,545.0
1092,cut_first,0.0,1,-1,925,7.949421672989999,23689977.3108,546.0
1093,cut_second,-1.5707963267899998,1,-1,925,8.2928866287,23689977.3108,546.0
1094,cut_first,0.0,1,-1,759,10.3548253384,32290541.1317,547.0
1095,cut_second,-1.5707963267899998,1,-1,759,11.803819459200001,32290541.1317,547.0
1096,cut_first,0.0,1,-1,323,9.49955765842,18027023.5459,548.0
1097,cut_second,-1.5707963267899998,1,-1,323,8.82137946949,18027023.5459,548.0
1098,cut_first,0.0,1,-1,640,0.830502398538,4882989.72447,549.0
1099,cut_second,-1.5707963267899998,1,-1,640,-0.506568297294,4882989.72447,549.0
1100,cut_first,0.0,1,-1,523,9.73337390858,25188174.9981,550.0
1101,cut_second,-1.5707963267899998,1,-1,523,9.046316289570001,25188174.9981,550.0
1102,cut_first,0.0,1,-1,856,8.51249971068,24530613.7601,551.0
1103,cut_second,-1.5707963267899998,1,-1,856,8.453684556539999,24530613.7601,551.0
1104,cut_first,0.0,1,-1,342,8.493129711769999,18251021.66,552.0
1105,cut_second,-1.5707963267899998,1,-1,342,10.251198768,18251021.66,552.0
1106,cut_first,0.0,1,-1,567,10.319197089400001,19313689.4297,553.0
1107,cut_second,-1.5707963267899998,1,-1,567,7.320314089410001,19313689.4297,553.0
1108,cut_first,0.0,1,-1,53,8.1991920686,19250828.2202,554.0
1109,cut_second,-1.5707963267899998,1,-1,53,8.29336447319,19250828.2202,554.0
1110,cut_first,0.0,1,-1,111,-0.38315571128,7872293.52925,555.0
1111,cut_second,-1.5707963267899998,1,-1,111,-0.8412965819789999,7872293.52925,555.0
1112,cut_first,0.0,1,-1,242,7.45587052745,14465822.5097,556.0
1113,cut_second,-1.5707963267899998,1,-1,242,6.233756361729999,14465822.5097,556.0
1114,cut_first,0.0,1,-1,417,7.62072713339,18152808.7262,557.0
1115,cut_second,-1.5707963267899998,1,-1,417,9.3799553374,18152808.7262,557.0
1116,cut_first,0.0,1,-1,715,-1.7517759382299998,3693185.74268,558.0
1117,cut_second,-1.5707963267899998,1,-1,715,0.10267225200999999,3693185.74268,558.0
1118,cut_first,0.0,1,-1,431,7.874446068080001,17175249.7707,559.0
1119,cut_second,-1.5707963267899998,1,-1,431,8.0571300531,17175249.7707,559.0
1120,cut_first,0.0,1,-1,230,7.87479265325,24916649.1554,560.0
1121,cut_second,-1.5707963267899998,1,-1,230,9.45673279957,24916649.1554,560.0
1122,cut_first,0.0,1,-1,370,1.03664969471,5437094.99806,561.0
1123,cut_second,-1.5707963267899998,1,-1,370,2.5194825648599997,5437094.99806,561.0
1124,cut_first,0.0,1,-1,95,0.295465207133,11860329.4822,562.0
1125,cut_second,-1.5707963267899998,1,-1,95,2.5988476446599997,11860329.4822,562.0
1126,cut_first,0.0,1,-1,539,7.34054557247,17321154.985,563.0
1127,cut_second,-1.5707963267899998,1,-1,539,5.88360793576,17321154.985,563.0
1128,cut_first,0.0,1,-1,238,7.448370559330001,16614980.3514,564.0
1129,cut_second,-1.5707963267899998,1,-1,238,6.341176098200001,16614980.3514,564.0
1130,cut_first,0.0,1,-1,427,9.028609882260001,17666524.048,565.0
1131,cut_second,-1.5707963267899998,1,-1,427,7.270380510110001,17666524.048,565.0
1132,cut_first,0.0,1,-1,833,7.076514769580001,20923361.005,566.0
1133,cut_second,-1.5707963267899998,1,-1,833,7.24455193886,20923361.005,566.0
1134,cut_first,0.0,1,-1,415,6.87207041913,14176089.201,567.0
1135,cut_second,-1.5707963267899998,1,-1,415,7.264595164389999,14176089.201,567.0
1136,cut_first,0.0,1,-1,147,11.6518039697,29358017.2719,568.0
1137,cut_second,-1.5707963267899998,1,-1,147,11.240966690999999,29358017.2719,568.0
1138,cut_first,0.0,1,-1,146,18.2316084658,37856422.3,569.0
1139,cut_second,-1.5707963267899998,1,-1,146,17.3401739254,37856422.3,569.0
1140,cut_first,0.0,1,-1,25,7.177914574260001,19441148.5393,570.0
1141,cut_second,-1.5707963267899998,1,-1,25,8.81598278394,19441148.5393,570.0
1142,cut_first,0.0,1,-1,895,9.312545043,23722997.2199,571.0
1143,cut_second,-1.5707963267899998,1,-1,895,11.0688817747,23722997.2199,571.0
1144,cut_first,0.0,1,-1,393,6.31579809447,14382197.4018,572.0
1145,cut_second,-1.5707963267899998,1,-1,393,6.91404168408,14382197.4018,572.0
1146,cut_first,0.0,1,-1,202,4.93607064042,11252336.1506,573.0
1147,cut_second,-1.5707963267899998,1,-1,202,4.92840187821,11252336.1506,573.0
1148,cut_first,0.0,1,-1,485,7.156845496919999,15238835.5132,574.0
1149,cut_second,-1.5707963267899998,1,-1,485,7.680560599520001,15238835.5132,574.0
1150,cut_first,0.0,1,-1,899,5.513007203069999,10870745.3474,575.0
1151,cut_second,-1.5707963267899998,1,-1,899,5.22957145648,10870745.3474,575.0
1152,cut_first,0.0,1,-1,663,-3.1014369303600002,-1212179.20104,576.0
1153,cut_second,-1.5707963267899998,1,-1,663,-1.2978931455299998,-1212179.20104,576.0
1154,cut_first,0.0,1,-1,47,5.39346324516,10299930.9192,577.0
1155,cut_second,-1.5707963267899998,1,-1,47,3.84114867135,10299930.9192,577.0
1156,cut_first,0.0,1,-1,840,1.76549585412,7000825.21121,578.0
1157,cut_second,-1.5707963267899998,1,-1,840,-1.18093418996,7000825.21121,578.0
1158,cut_first,0.0,1,-1,261,5.38103634636,16932914.3816,579.0
1159,cut_second,-1.5707963267899998,1,-1,261,5.151362607699999,16932914.3816,579.0
1160,cut_first,0.0,1,-1,703,5.26996955756,13419397.3081,580.0
1161,cut_second,-1.5707963267899998,1,-1,703,6.00846697423,13419397.3081,580.0
1162,cut_first,0.0,1,-1,319,9.47969342149,19015884.3641,581.0
1163,cut_second,-1.5707963267899998,1,-1,319,7.536999704019999,19015884.3641,581.0
1164,cut_first,0.0,1,-1,235,4.82441854953,17846568.7923,582.0
1165,cut_second,-1.5707963267899998,1,-1,235,4.872695268359999,17846568.7923,582.0
1166,cut_first,0.0,1,-1,447,3.90296899637,11072774.5418,583.0
1167,cut_second,-1.5707963267899998,1,-1,447,4.89891077301,11072774.5418,583.0
1168,cut_first,0.0,1,-1,54,-1.54707231303,1770923.1775099998,584.0
1169,cut_second,-1.5707963267899998,1,-1,54,-1.56524608742,1770923.1775099998,584.0
1170,cut_first,0.0,1,-1,208,7.852279494480001,18419965.1828,585.0
1171,cut_second,-1.5707963267899998,1,-1,208,7.135424520469999,18419965.1828,585.0
1172,cut_first,0.0,1,-1,596,11.8863948296,31326558.2966,586.0
1173,cut_second,-1.5707963267899998,1,-1,596,10.5408754798,31326558.2966,586.0
1174,cut_first,0.0,1,-1,892,7.950191047460001,17407310.0564,587.0
1175,cut_second,-1.5707963267899998,1,-1,892,7.14229724421,17407310.0564,587.0
1176,cut_first,0.0,1,-1,243,9.69300999401,22877574.8106,588.0
1177,cut_second,-1.5707963267899998,1,-1,243,11.512799380999999,22877574.8106,588.0
1178,cut_first,0.0,1,-1,939,7.90767474388,17504711.125,589.0
1179,cut_second,-1.5707963267899998,1,-1,939,7.233108363080001,17504711.125,589.0
1180,cut_first,0.0,1,-1,376,13.547334024500001,28607841.8966,590.0
1181,cut_second,-1.5707963267899998,1,-1,376,11.749659706,28607841.8966,590.0
1182,cut_first,0.0,1,-1,467,5.00153347818,19709211.4947,591.0
1183,cut_second,-1.5707963267899998,1,-1,467,4.54934427244,19709211.4947,591.0
1184,cut_first,0.0,1,-1,66,12.979694088399999,29525623.8687,592.0
1185,cut_second,-1.5707963267899998,1,-1,66,12.427212490899999,29525623.8687,592.0
1186,cut_first,0.0,1,-1,945,12.098932374,30306830.2666,593.0
1187,cut_second,-1.5707963267899998,1,-1,945,10.7396950769,30306830.2666,593.0
1188,cut_first,0.0,1,-1,345,11.662120808,29981153.7189,594.0
1189,cut_second,-1.5707963267899998,1,-1,345,10.5146597769,29981153.7189,594.0
1190,cut_first,0.0,1,-1,872,4.02755524886,13264919.5811,595.0
1191,cut_second,-1.5707963267899998,1,-1,872,6.04285641763,13264919.5811,595.0
1192,cut_first,0.0,1,-1,449,12.4940265129,30162729.12,596.0
1193,cut_second,-1.5707963267899998,1,-1,449,12.607590023,30162729.12,596.0
1194,cut_first,0.0,1,-1,966,0.339867298174,7213600.88231,597.0
1195,cut_second,-1.5707963267899998,1,-1,966,-0.35363981974799996,7213600.88231,597.0
1196,cut_first,0.0,1,-1,394,15.2842401361,44396535.7927,598.0
1197,cut_second,-1.5707963267899998,1,-1,394,15.177240544000002,44396535.7927,598.0
1198,cut_first,0.0,1,-1,593,3.9532320734800006,20181683.229000002,599.0
1199,cut_second,-1.5707963267899998,1,-1,593,2.80777188749,20181683.229000002,599.0
1200,cut_first,0.0,1,-1,308,7.69701755046,23304921.104000002,600.0
1201,cut_second,-1.5707963267899998,1,-1,308,8.42048237425,23304921.104000002,600.0
1202,cut_first,0.0,1,-1,219,4.9235241819099995,12649523.1768,601.0
1203,cut_second,-1.5707963267899998,1,-1,219,5.84722163536,12649523.1768,601.0
1204,cut_first,0.0,1,-1,719,10.2987222404,27869220.6235,602.0
1205,cut_second,-1.5707963267899998,1,-1,719,11.3737372681,27869220.6235,602.0
1206,cut_first,0.0,1,-1,244,2.07743854819,12724414.7973,603.0
1207,cut_second,-1.5707963267899998,1,-1,244,5.44743380543,12724414.7973,603.0
1208,cut_first,0.0,1,-1,906,12.7292341453,29177543.4491,604.0
1209,cut_second,-1.5707963267899998,1,-1,906,12.2195448035,29177543.4491,604.0
1210,cut_first,0.0,1,-1,795,6.139863279119999,15771171.6155,605.0
1211,cut_second,-1.5707963267899998,1,-1,795,7.22234323578,15771171.6155,605.0
1212,cut_first,0.0,1,-1,811,9.207323376569999,21274106.8285,606.0
1213,cut_second,-1.5707963267899998,1,-1,811,8.17909748717,21274106.8285,606.0
1214,cut_first,0.0,1,-1,367,6.61473896696,15829762.6905,607.0
1215,cut_second,-1.5707963267899998,1,-1,367,5.68019572815,15829762.6905,607.0
1216,cut_first,0.0,1,-1,21,4.45587478485,17061001.7406,608.0
1217,cut_second,-1.5707963267899998,1,-1,21,4.60899463225,17061001.7406,608.0
1218,cut_first,0.0,1,-1,575,2.7937845367799996,6180098.803230001,609.0
1219,cut_second,-1.5707963267899998,1,-1,575,0.593100020606,6180098.803230001,609.0
1220,cut_first,0.0,1,-1,578,7.33797684482,14429383.3576,610.0
1221,cut_second,-1.5707963267899998,1,-1,578,7.8686908768600015,14429383.3576,610.0
1222,cut_first,0.0,1,-1,641,6.9596495763199995,19293436.9249,611.0
1223,cut_second,-1.5707963267899998,1,-1,641,6.64547711751,19293436.9249,611.0
1224,cut_first,0.0,1,-1,695,8.601001934980001,24999806.3355,612.0
1225,cut_second,-1.5707963267899998,1,-1,695,9.26416401159,24999806.3355,612.0
1226,cut_first,0.0,1,-1,976,7.507519047010001,17522643.8279,613.0
1227,cut_second,-1.5707963267899998,1,-1,976,7.19432585303,17522643.8279,613.0
1228,cut_first,0.0,1,-1,621,3.61870301748,8967272.37353,614.0
1229,cut_second,-1.5707963267899998,1,-1,621,3.59120051135,8967272.37353,614.0
1230,cut_first,0.0,1,-1,871,3.13131926443,9204253.4487,615.0
1231,cut_second,-1.5707963267899998,1,-1,871,4.1202838243199995,9204253.4487,615.0
1232,cut_first,0.0,1,-1,634,4.5150316872400005,14656877.8811,616.0
1233,cut_second,-1.5707963267899998,1,-1,634,4.9577441412,14656877.8811,616.0
1234,cut_first,0.0,1,-1,809,7.00563831886,17995762.2436,617.0
1235,cut_second,-1.5707963267899998,1,-1,809,8.184735081769999,17995762.2436,617.0
1236,cut_first,0.0,1,-1,537,8.29959867423,17033829.6817,618.0
1237,cut_second,-1.5707963267899998,1,-1,537,6.96085210862,17033829.6817,618.0
1238,cut_first,0.0,1,-1,894,7.62763469386,23360109.0953,619.0
1239,cut_second,-1.5707963267899998,1,-1,894,8.44160757648,23360109.0953,619.0
1240,cut_first,0.0,1,-1,771,4.14272456276,8243551.36261,620.0
1241,cut_second,-1.5707963267899998,1,-1,771,4.35301351514,8243551.36261,620.0
1242,cut_first,0.0,1,-1,301,9.68819181291,25884301.4125,621.0
1243,cut_second,-1.5707963267899998,1,-1,301,10.3551499705,25884301.4125,621.0
1244,cut_first,0.0,1,-1,993,7.7594329795300006,11752375.8095,622.0
1245,cut_second,-1.5707963267899998,1,-1,993,7.3241956867299995,11752375.8095,622.0
1246,cut_first,0.0,1,-1,197,3.2585765047299997,20294569.6608,623.0
1247,cut_second,-1.5707963267899998,1,-1,197,3.02721167254,20294569.6608,623.0
1248,cut_first,0.0,1,-1,325,12.605664738,33051358.7575,624.0
1249,cut_second,-1.5707963267899998,1,-1,325,12.6992618821,33051358.7575,624.0
1250,cut_first,0.0,1,-1,997,8.74849520814,24912446.5275,625.0
1251,cut_second,-1.5707963267899998,1,-1,997,8.97040870756,24912446.5275,625.0
1252,cut_first,0.0,1,-1,9,6.80635219512,17511766.3155,626.0
1253,cut_second,-1.5707963267899998,1,-1,9,7.07702364638,17511766.3155,626.0
1254,cut_first,0.0,1,-1,548,-0.5034330990829999,2626739.37374,627.0
1255,cut_second,-1.5707963267899998,1,-1,548,-0.963893798389,2626739.37374,627.0
1256,cut_first,0.0,1,-1,793,3.4995560487,11597738.2944,628.0
1257,cut_second,-1.5707963267899998,1,-1,793,5.11165272029,11597738.2944,628.0
1258,cut_first,0.0,1,-1,881,15.327578109500001,33573595.9767,629.0
1259,cut_second,-1.5707963267899998,1,-1,881,13.2294997377,33573595.9767,629.0
1260,cut_first,0.0,1,-1,411,8.15144227416,20600267.3331,630.0
1261,cut_second,-1.5707963267899998,1,-1,411,7.565419193310001,20600267.3331,630.0
1262,cut_first,0.0,1,-1,31,5.834088553430001,13979683.1833,631.0
1263,cut_second,-1.5707963267899998,1,-1,31,6.0144346749099995,13979683.1833,631.0
1264,cut_first,0.0,1,-1,983,7.80638903758,19446781.1359,632.0
1265,cut_second,-1.5707963267899998,1,-1,983,8.10841211754,19446781.1359,632.0
1266,cut_first,0.0,1,-1,377,5.7393312966,17985344.3774,633.0
1267,cut_second,-1.5707963267899998,1,-1,377,6.18021317803,17985344.3774,633.0
1268,cut_first,0.0,1,-1,397,5.77178170579,14279127.2959,634.0
1269,cut_second,-1.5707963267899998,1,-1,397,5.6040049540900005,14279127.2959,634.0
1270,cut_first,0.0,1,-1,91,4.43876090758,12354368.207,635.0
1271,cut_second,-1.5707963267899998,1,-1,91,5.8812633753600005,12354368.207,635.0
1272,cut_first,0.0,1,-1,659,11.8492673801,31258535.9535,636.0
1273,cut_second,-1.5707963267899998,1,-1,659,11.037740721099999,31258535.9535,636.0
1274,cut_first,0.0,1,-1,558,2.2879847938999998,15371320.4146,637.0
1275,cut_second,-1.5707963267899998,1,-1,558,3.4919961402999995,15371320.4146,637.0
1276,cut_first,0.0,1,-1,826,7.951327028320001,17449101.1911,638.0
1277,cut_second,-1.5707963267899998,1,-1,826,8.4556538634,17449101.1911,638.0
1278,cut_first,0.0,1,-1,931,7.00694356888,18425069.1346,639.0
1279,cut_second,-1.5707963267899998,1,-1,931,8.37730725658,18425069.1346,639.0
1280,cut_first,0.0,1,-1,649,10.6710083154,21196156.4659,640.0
1281,cut_second,-1.5707963267899998,1,-1,649,10.2369482182,21196156.4659,640.0
1282,cut_first,0.0,1,-1,937,9.59989146021,14184349.853,641.0
1283,cut_second,-1.5707963267899998,1,-1,937,8.46589644259,14184349.853,641.0
1284,cut_first,0.0,1,-1,491,7.364151382999999,23681199.7069,642.0
1285,cut_second,-1.5707963267899998,1,-1,491,7.11843088513,23681199.7069,642.0
1286,cut_first,0.0,1,-1,783,4.7723996269999995,12615245.5267,643.0
1287,cut_second,-1.5707963267899998,1,-1,783,3.3081856524,12615245.5267,643.0
1288,cut_first,0.0,1,-1,123,1.30757542669,8281737.45622,644.0
1289,cut_second,-1.5707963267899998,1,-1,123,0.0520967498934,8281737.45622,644.0
1290,cut_first,0.0,1,-1,781,8.655513232130001,24737394.6929,645.0
1291,cut_second,-1.5707963267899998,1,-1,781,9.38979358167,24737394.6929,645.0
1292,cut_first,0.0,1,-1,175,1.3840903658700001,12108351.5581,646.0
1293,cut_second,-1.5707963267899998,1,-1,175,3.02610630819,12108351.5581,646.0
1294,cut_first,0.0,1,-1,501,6.20264936605,18049393.6911,647.0
1295,cut_second,-1.5707963267899998,1,-1,501,6.13196271754,18049393.6911,647.0
1296,cut_first,0.0,1,-1,857,12.9047421354,29930166.9391,648.0
1297,cut_second,-1.5707963267899998,1,-1,857,10.27507553,29930166.9391,648.0
1298,cut_first,0.0,1,-1,140,5.0686002483,13534542.8645,649.0
1299,cut_second,-1.5707963267899998,1,-1,140,5.99726438536,13534542.8645,649.0
1300,cut_first,0.0,1,-1,541,9.29401014848,24325414.3182,650.0
1301,cut_second,-1.5707963267899998,1,-1,541,7.3976679908000005,24325414.3182,650.0
1302,cut_first,0.0,1,-1,908,4.30259498531,25805499.2484,651.0
1303,cut_second,-1.5707963267899998,1,-1,908,6.136908567130001,25805499.2484,651.0
1304,cut_first,0.0,1,-1,73,9.03530206201,22401411.709000003,652.0
1305,cut_second,-1.5707963267899998,1,-1,73,10.152231947,22401411.709000003,652.0
1306,cut_first,0.0,1,-1,443,9.21533384773,21211680.4272,653.0
1307,cut_second,-1.5707963267899998,1,-1,443,10.1613596917,21211680.4272,653.0
1308,cut_first,0.0,1,-1,928,14.36893732,31626665.9719,654.0
1309,cut_second,-1.5707963267899998,1,-1,928,13.5729556225,31626665.9719,654.0
1310,cut_first,0.0,1,-1,357,4.84866565607,9380002.201310001,655.0
1311,cut_second,-1.5707963267899998,1,-1,357,3.16397490968,9380002.201310001,655.0
1312,cut_first,0.0,1,-1,101,17.2455948341,40492506.4122,656.0
1313,cut_second,-1.5707963267899998,1,-1,101,17.5805208526,40492506.4122,656.0
1314,cut_first,0.0,1,-1,913,7.99930089232,21279193.6248,657.0
1315,cut_second,-1.5707963267899998,1,-1,913,6.316192747990001,21279193.6248,657.0
1316,cut_first,0.0,1,-1,936,6.0262191841999995,14030911.5395,658.0
1317,cut_second,-1.5707963267899998,1,-1,936,4.9665314847,14030911.5395,658.0
1318,cut_first,0.0,1,-1,413,4.51600311981,7740136.973730001,659.0
1319,cut_second,-1.5707963267899998,1,-1,413,4.29658038749,7740136.973730001,659.0
1320,cut_first,0.0,1,-1,436,7.441931203539999,24144598.7757,660.0
1321,cut_second,-1.5707963267899998,1,-1,436,9.15712032015,24144598.7757,660.0
1322,cut_first,0.0,1,-1,466,3.3966658989700003,3983703.83421,661.0
1323,cut_second,-1.5707963267899998,1,-1,466,2.08001554807,3983703.83421,661.0
1324,cut_first,0.0,1,-1,305,2.7202231543799997,19146592.414,662.0
1325,cut_second,-1.5707963267899998,1,-1,305,5.932455518819999,19146592.414,662.0
1326,cut_first,0.0,1,-1,854,11.186433064700001,29094603.5148,663.0
1327,cut_second,-1.5707963267899998,1,-1,854,10.4206959776,29094603.5148,663.0
1328,cut_first,0.0,1,-1,587,14.023968764600001,27546795.6838,664.0
1329,cut_second,-1.5707963267899998,1,-1,587,12.8050819718,27546795.6838,664.0
1330,cut_first,0.0,1,-1,117,-0.602620212647,1975689.67716,665.0
1331,cut_second,-1.5707963267899998,1,-1,117,-1.88450986557,1975689.67716,665.0
1332,cut_first,0.0,1,-1,492,15.9353507823,35009028.1224,666.0
1333,cut_second,-1.5707963267899998,1,-1,492,15.920031969000002,35009028.1224,666.0
1334,cut_first,0.0,1,-1,248,6.519497375859999,16212893.2505,667.0
1335,cut_second,-1.5707963267899998,1,-1,248,5.2331203668,16212893.2505,667.0
1336,cut_first,0.0,1,-1,153,6.56548571143,18328086.1655,668.0
1337,cut_second,-1.5707963267899998,1,-1,153,6.76534022096,18328086.1655,668.0
1338,cut_first,0.0,1,-1,921,8.76540849515,18320181.7556,669.0
1339,cut_second,-1.5707963267899998,1,-1,921,8.24211495978,18320181.7556,669.0
1340,cut_first,0.0,1,-1,919,5.72163617455,6819015.467130001,670.0
1341,cut_second,-1.5707963267899998,1,-1,919,4.524805766969999,6819015.467130001,670.0
1342,cut_first,0.0,1,-1,933,4.9782424724,14534828.9552,671.0
1343,cut_second,-1.5707963267899998,1,-1,933,6.9193566437800005,14534828.9552,671.0
1344,cut_first,0.0,1,-1,767,8.76142512951,25983667.5291,672.0
1345,cut_second,-1.5707963267899998,1,-1,767,9.58950554674,25983667.5291,672.0
1346,cut_first,0.0,1,-1,766,5.89888641072,13612295.0814,673.0
1347,cut_second,-1.5707963267899998,1,-1,766,3.5920731782599997,13612295.0814,673.0
1348,cut_first,0.0,1,-1,617,2.2114121542,10374035.1664,674.0
1349,cut_second,-1.5707963267899998,1,-1,617,2.48761638655,10374035.1664,674.0
1350,cut_first,0.0,1,-1,1000,6.21910568906,10669825.1792,675.0
1351,cut_second,-1.5707963267899998,1,-1,1000,7.682387179339999,10669825.1792,675.0
1352,cut_first,0.0,1,-1,15,5.3279702968,14849643.6995,676.0
1353,cut_second,-1.5707963267899998,1,-1,15,7.05994512778,14849643.6995,676.0
1354,cut_first,0.0,1,-1,289,5.461600218330001,19055756.1159,677.0
1355,cut_second,-1.5707963267899998,1,-1,289,5.609499302940001,19055756.1159,677.0
1356,cut_first,0.0,1,-1,63,-0.395297255878,-664689.872392,678.0
1357,cut_second,-1.5707963267899998,1,-1,63,-0.595894315573,-664689.872392,678.0
1358,cut_first,0.0,1,-1,10,12.184030095,28811947.9452,679.0
1359,cut_second,-1.5707963267899998,1,-1,10,13.0201786976,28811947.9452,679.0
1360,cut_first,0.0,1,-1,38,8.78000055785,26069615.8988,680.0
1361,cut_second,-1.5707963267899998,1,-1,38,8.49418307712,26069615.8988,680.0
1362,cut_first,0.0,1,-1,297,6.20621282721,19721466.2493,681.0
1363,cut_second,-1.5707963267899998,1,-1,297,6.10546159747,19721466.2493,681.0
1364,cut_first,0.0,1,-1,683,3.3040809723900004,11720422.2779,682.0
1365,cut_second,-1.5707963267899998,1,-1,683,2.64423810768,11720422.2779,682.0
1366,cut_first,0.0,1,-1,772,6.83276373913,16316315.7191,683.0
1367,cut_second,-1.5707963267899998,1,-1,772,7.33116991032,16316315.7191,683.0
1368,cut_first,0.0,1,-1,515,17.7359991641,44314591.352,684.0
1369,cut_second,-1.5707963267899998,1,-1,515,16.9168986727,44314591.352,684.0
1370,cut_first,0.0,1,-1,71,8.86520599988,13845098.5033,685.0
1371,cut_second,-1.5707963267899998,1,-1,71,8.83408019954,13845098.5033,685.0
1372,cut_first,0.0,1,-1,57,5.30204965481,16389282.4357,686.0
1373,cut_second,-1.5707963267899998,1,-1,57,4.49185251997,16389282.4357,686.0
1374,cut_first,0.0,1,-1,654,13.439561958299999,31618389.2005,687.0
1375,cut_second,-1.5707963267899998,1,-1,654,11.6137113414,31618389.2005,687.0
1376,cut_first,0.0,1,-1,94,10.9337528487,23816740.7816,688.0
1377,cut_second,-1.5707963267899998,1,-1,94,9.388940309530001,23816740.7816,688.0
1378,cut_first,0.0,1,-1,697,5.25836150679,19487806.8521,689.0
1379,cut_second,-1.5707963267899998,1,-1,697,6.0798346383599995,19487806.8521,689.0
1380,cut_first,0.0,1,-1,581,6.809343790850001,21550374.1796,690.0
1381,cut_second,-1.5707963267899998,1,-1,581,8.15449413378,21550374.1796,690.0
1382,cut_first,0.0,1,-1,268,9.298854107330001,21366154.4636,691.0
1383,cut_second,-1.5707963267899998,1,-1,268,9.163797666839999,21366154.4636,691.0
1384,cut_first,0.0,1,-1,437,3.29421063065,-2261459.87029,692.0
1385,cut_second,-1.5707963267899998,1,-1,437,2.88487245551,-2261459.87029,692.0
1386,cut_first,0.0,1,-1,205,8.5966390642,18109408.5207,693.0
1387,cut_second,-1.5707963267899998,1,-1,205,8.061437073330001,18109408.5207,693.0
1388,cut_first,0.0,1,-1,13,4.55154366676,11451785.5802,694.0
1389,cut_second,-1.5707963267899998,1,-1,13,2.21911721581,11451785.5802,694.0
1390,cut_first,0.0,1,-1,605,6.09092323561,17554954.8173,695.0
1391,cut_second,-1.5707963267899998,1,-1,605,8.161977597669999,17554954.8173,695.0
1392,cut_first,0.0,1,-1,954,4.88605297793,17468679.8089,696.0
1393,cut_second,-1.5707963267899998,1,-1,954,6.74927504162,17468679.8089,696.0
1394,cut_first,0.0,1,-1,838,10.1032369343,24977442.4108,697.0
1395,cut_second,-1.5707963267899998,1,-1,838,8.47385871935,24977442.4108,697.0
1396,cut_first,0.0,1,-1,361,9.70118139165,20317409.4695,698.0
1397,cut_second,-1.5707963267899998,1,-1,361,10.373302366799999,20317409.4695,698.0
